Time (min),Volume of Mixture (ml),Viable Cells (10^6 cells/ml),mAb Concentration (mg/l),Glucose Concentration (g/l),Lactate Concentration (g/l),Viability (%)
3769,5650,3.92478096142,92.8060104189,3.60510967356,1.43204412734,98.4333784262
3770,5650,3.9259610217,92.8534552334,3.60408817743,1.43241875098,98.4331430393
3771,5650,3.92714105388,92.9009143107,3.60306656086,1.43279325618,98.4329075738
3772,5650,3.92832105771,92.9483876505,3.60204482396,1.43316764283,98.4326720299
3773,5650,3.92950103295,92.9958752525,3.60102296685,1.43354191078,98.4324364074
3774,5650,3.93068097935,93.0433771164,3.60000098965,1.43391605993,98.4322007064
3775,5650,3.93186089667,93.0908932416,3.59897889249,1.43429009014,98.4319649268
3776,5650,3.93304078468,93.138423628,3.59795667548,1.43466400129,98.4317290685
3777,5650,3.93422064311,93.1859682752,3.59693433876,1.43503779325,98.4314931317
3778,5650,3.93540047174,93.2335271828,3.59591188244,1.43541146589,98.4312571162
3779,5650,3.93658027031,93.2811003503,3.59488930664,1.4357850191,98.431021022
3780,5650,3.93776003859,93.3286877776,3.59386661149,1.43615845274,98.4307848491
3781,5650,3.93893977633,93.3762894642,3.59284379711,1.43653176669,98.4305485975
3782,5650,3.94011948328,93.4239054097,3.59182086361,1.43690496082,98.4303122672
3783,5650,3.94129915921,93.4715356138,3.59079781113,1.43727803502,98.4300758581
3784,5650,3.94247880386,93.519180076,3.58977463979,1.43765098914,98.4298393702
3785,5650,3.943658417,93.5668387961,3.5887513497,1.43802382307,98.4296028035
3786,5650,3.94483799839,93.6145117736,3.587727941,1.43839653669,98.429366158
3787,5650,3.94601754777,93.6621990081,3.58670441379,1.43876912986,98.4291294336
3788,5650,3.94719706491,93.7099004992,3.58568076821,1.43914160247,98.4288926303
3789,5650,3.94837654955,93.7576162467,3.58465700438,1.43951395438,98.4286557481
3790,5650,3.94955600147,93.80534625,3.58363312242,1.43988618547,98.4284187871
3791,5650,3.95073542041,93.8530905087,3.58260912245,1.44025829561,98.428181747
3792,5650,3.95191480612,93.9008490225,3.58158500459,1.44063028469,98.427944628
3793,5650,3.95309415838,93.948621791,3.58056076897,1.44100215257,98.42770743
3794,5650,3.95427347692,93.9964088138,3.57953641571,1.44137389914,98.427470153
3795,5650,3.95545276152,94.0442100904,3.57851194494,1.44174552426,98.427232797
3796,5650,3.95663201191,94.0920256204,3.57748735677,1.44211702781,98.4269953619
3797,5650,3.95781122787,94.1398554034,3.57646265133,1.44248840967,98.4267578477
3798,5650,3.95899040915,94.1876994391,3.57543782874,1.4428596697,98.4265202544
3799,5650,3.9601695555,94.2355577269,3.57441288912,1.4432308078,98.426282582
3800,5650,3.96134866667,94.2834302665,3.5733878326,1.44360182382,98.4260448304
3801,5650,3.96252774243,94.3313170575,3.57236265931,1.44397271765,98.4258069996
3802,5650,3.96370678254,94.3792180993,3.57133736935,1.44434348916,98.4255690897
3803,5650,3.96488578674,94.4271333916,3.57031196286,1.44471413823,98.4253311005
3804,5650,3.96606475479,94.475062934,3.56928643996,1.44508466474,98.4250930321
3805,5650,3.96724368645,94.5230067259,3.56826080077,1.44545506855,98.4248548845
3806,5650,3.96842258147,94.570964767,3.56723504542,1.44582534954,98.4246166575
3807,5650,3.96960143962,94.6189370568,3.56620917402,1.44619550759,98.4243783513
3808,5650,3.97078026064,94.6669235949,3.56518318671,1.44656554258,98.4241399657
3809,5650,3.9719590443,94.7149243808,3.5641570836,1.44693545437,98.4239015008
3810,5650,3.97313779035,94.762939414,3.56313086482,1.44730524285,98.4236629564
3811,5650,3.97431649853,94.8109686942,3.56210453049,1.44767490789,98.4234243327
3812,5650,3.97549516862,94.8590122208,3.56107808073,1.44804444937,98.4231856296
3813,5650,3.97667380037,94.9070699934,3.56005151567,1.44841386716,98.422946847
3814,5650,3.97785239353,94.9551420115,3.55902483544,1.44878316113,98.422707985
3815,5650,3.97903094785,95.0032282746,3.55799804015,1.44915233118,98.4224690434
3816,5650,3.9802094631,95.0513287823,3.55697112992,1.44952137716,98.4222300224
3817,5650,3.98138793903,95.0994435342,3.55594410489,1.44989029895,98.4219909218
3818,5650,3.98256637539,95.1475725297,3.55491696517,1.45025909644,98.4217517416
3819,5650,3.98374477194,95.1957157683,3.5538897109,1.45062776949,98.4215124819
3820,5650,3.98492312844,95.2438732496,3.55286234218,1.45099631799,98.4212731426
3821,5650,3.98610144465,95.292044973,3.55183485915,1.4513647418,98.4210337236
3822,5650,3.98727972031,95.3402309382,3.55080726193,1.45173304081,98.420794225
3823,5650,3.98845795518,95.3884311446,3.54977955065,1.4521012149,98.4205546468
3824,5650,3.98963614903,95.4366455917,3.54875172542,1.45246926392,98.4203149888
3825,5650,3.99081430159,95.4848742789,3.54772378637,1.45283718778,98.4200752511
3826,5650,3.99199241264,95.5331172059,3.54669573363,1.45320498633,98.4198354337
3827,5650,3.99317048193,95.5813743721,3.54566756731,1.45357265946,98.4195955365
3828,5650,3.99434850921,95.629645777,3.54463928755,1.45394020704,98.4193555596
3829,5650,3.99552649423,95.6779314201,3.54361089447,1.45430762895,98.4191155028
3830,5650,3.99670443676,95.7262313009,3.54258238818,1.45467492506,98.4188753662
3831,5650,3.99788233655,95.7745454188,3.54155376882,1.45504209526,98.4186351498
3832,5650,3.99906019335,95.8228737734,3.54052503651,1.45540913941,98.4183948534
3833,5650,4.00023800692,95.8712163641,3.53949619137,1.4557760574,98.4181544772
3834,5650,4.00141577702,95.9195731904,3.53846723353,1.4561428491,98.4179140211
3835,5650,4.0025935034,95.9679442518,3.53743816311,1.45650951439,98.417673485
3836,5650,4.00377118581,96.0163295477,3.53640898023,1.45687605314,98.417432869
3837,5650,4.00494882402,96.0647290777,3.53537968502,1.45724246523,98.4171921729
3838,5650,4.00612641777,96.1131428411,3.53435027761,1.45760875054,98.4169513969
3839,5650,4.00730396683,96.1615708374,3.53332075811,1.45797490894,98.4167105408
3840,5650,4.00848147094,96.2100130661,3.53229112666,1.45834094031,98.4164696047
3841,5650,4.00965892987,96.2584695267,3.53126138337,1.45870684454,98.4162285885
3842,5650,4.01083634336,96.3069402186,3.53023152837,1.45907262148,98.4159874922
3843,5650,4.01201371119,96.3554251413,3.52920156179,1.45943827103,98.4157463158
3844,5650,4.01319103309,96.4039242941,3.52817148375,1.45980379306,98.4155050592
3845,5650,4.01436830882,96.4524376766,3.52714129437,1.46016918744,98.4152637225
3846,5650,4.01554553815,96.5009652881,3.52611099378,1.46053445406,98.4150223055
3847,5650,4.01672272083,96.5495071282,3.5250805821,1.46089959279,98.4147808084
3848,5650,4.0178998566,96.5980631962,3.52405005946,1.4612646035,98.414539231
3849,5650,4.01907694523,96.6466334917,3.52301942599,1.46162948608,98.4142975734
3850,5650,4.02025398648,96.6952180139,3.5219886818,1.4619942404,98.4140558355
3851,5650,4.02143098009,96.7438167624,3.52095782702,1.46235886633,98.4138140173
3852,5650,4.02260792582,96.7924297365,3.51992686177,1.46272336377,98.4135721187
3853,5650,4.02378482343,96.8410569357,3.51889578619,1.46308773258,98.4133301399
3854,5650,4.02496167268,96.8896983594,3.5178646004,1.46345197263,98.4130880806
3855,5650,4.02613847331,96.9383540071,3.51683330451,1.46381608382,98.4128459409
3856,5650,4.02731522509,96.987023878,3.51580189866,1.46418006601,98.4126037209
3857,5650,4.02849192777,97.0357079717,3.51477038297,1.46454391909,98.4123614204
3858,5650,4.0296685811,97.0844062875,3.51373875757,1.46490764292,98.4121190394
3859,5650,4.03084518484,97.1331188249,3.51270702258,1.4652712374,98.411876578
3860,5650,4.03202173874,97.1818455832,3.51167517812,1.46563470239,98.411634036
3861,5650,4.03319824257,97.2305865619,3.51064322432,1.46599803777,98.4113914135
3862,5650,4.03437469607,97.2793417602,3.50961116131,1.46636124343,98.4111487105
3863,5650,4.035551099,97.3281111777,3.5085789892,1.46672431924,98.4109059269
3864,5650,4.03672745112,97.3768948137,3.50754670814,1.46708726507,98.4106630627
3865,5650,4.03790375217,97.4256926676,3.50651431823,1.46745008081,98.4104201179
3866,5650,4.03908000193,97.4745047387,3.50548181961,1.46781276633,98.4101770924
3867,5650,4.04025620013,97.5233310265,3.5044492124,1.46817532151,98.4099339863
3868,5650,4.04143234654,97.5721715304,3.50341649672,1.46853774623,98.4096907995
3869,5650,4.04260844091,97.6210262496,3.50238367271,1.46890004037,98.409447532
3870,5650,4.043784483,97.6698951836,3.50135074048,1.4692622038,98.4092041838
3871,5650,4.04496047256,97.7187783317,3.50031770017,1.46962423641,98.4089607548
3872,5650,4.04613640934,97.7676756933,3.49928455189,1.46998613807,98.408717245
3873,5650,4.04731229311,97.8165872678,3.49825129578,1.47034790866,98.4084736544
3874,5650,4.04848812362,97.8655130545,3.49721793195,1.47070954805,98.408229983
3875,5650,4.04966390061,97.9144530528,3.49618446054,1.47107105614,98.4079862308
3876,5650,4.05083962386,97.963407262,3.49515088167,1.47143243278,98.4077423977
3877,5650,4.0520152931,98.0123756814,3.49411719546,1.47179367788,98.4074984837
3878,5650,4.05319090811,98.0613583105,3.49308340204,1.47215479129,98.4072544888
3879,5650,4.05436646862,98.1103551485,3.49204950154,1.4725157729,98.407010413
3880,5650,4.0555419744,98.1593661949,3.49101549408,1.47287662259,98.4067662562
3881,5650,4.05671742521,98.2083914488,3.48998137979,1.47323734024,98.4065220184
3882,5650,4.05789282079,98.2574309098,3.48894715879,1.47359792573,98.4062776997
3883,5650,4.05906816091,98.306484577,3.4879128312,1.47395837893,98.4060332999
3884,5650,4.06024344531,98.3555524499,3.48687839716,1.47431869972,98.405788819
3885,5650,4.06141867375,98.4046345277,3.4858438568,1.47467888799,98.4055442571
3886,5650,4.06259384599,98.4537308098,3.48480921022,1.47503894361,98.4052996141
3887,5650,4.06376896179,98.5028412955,3.48377445757,1.47539886646,98.40505489
3888,5650,4.06494402089,98.5519659842,3.48273959897,1.47575865641,98.4048100848
3889,5650,4.06611902305,98.601104875,3.48170463454,1.47611831336,98.4045651984
3890,5650,4.06729396803,98.6502579674,3.48066956441,1.47647783717,98.4043202308
3891,5650,4.06846885558,98.6994252606,3.4796343887,1.47683722773,98.404075182
3892,5650,4.06964368546,98.748606754,3.47859910755,1.47719648491,98.403830052
3893,5650,4.07081845743,98.7978024468,3.47756372107,1.4775556086,98.4035848408
3894,5650,4.07199317123,98.8470123383,3.4765282294,1.47791459867,98.4033395483
3895,5650,4.07316782662,98.896236428,3.47549263266,1.478273455,98.4030941744
3896,5650,4.07434242336,98.9454747149,3.47445693097,1.47863217748,98.4028487193
3897,5650,4.0755169612,98.9947271985,3.47342112446,1.47899076598,98.4026031828
3898,5650,4.07669143989,99.0439938779,3.47238521326,1.47934922038,98.402357565
3899,5650,4.0778658592,99.0932747526,3.4713491975,1.47970754056,98.4021118658
3900,5650,4.07904021888,99.1425698218,3.4703130773,1.4800657264,98.4018660852
3901,5650,4.08021451867,99.1918790847,3.46927685278,1.48042377777,98.4016202231
3902,5650,4.08138875835,99.2412025406,3.46824052407,1.48078169457,98.4013742796
3903,5650,4.08256293765,99.2905401889,3.46720409131,1.48113947667,98.4011282547
3904,5650,4.08373705635,99.3398920287,3.46616755461,1.48149712394,98.4008821482
3905,5650,4.08491111418,99.3892580593,3.4651309141,1.48185463628,98.4006359602
3906,5650,4.08608511091,99.43863828,3.46409416991,1.48221201355,98.4003896907
3907,5650,4.08725904629,99.4880326901,3.46305732216,1.48256925564,98.4001433397
3908,5650,4.08843292007,99.5374412888,3.46202037099,1.48292636242,98.399896907
3909,5650,4.08960673202,99.5868640754,3.46098331651,1.48328333379,98.3996503927
3910,5650,4.09078048188,99.6363010491,3.45994615886,1.48364016961,98.3994037968
3911,5650,4.09195416942,99.6857522092,3.45890889816,1.48399686977,98.3991571193
3912,5650,4.09312779438,99.7352175549,3.45787153454,1.48435343414,98.3989103601
3913,5650,4.09430135651,99.7846970854,3.45683406812,1.48470986262,98.3986635191
3914,5650,4.09547485559,99.8341908001,3.45579649903,1.48506615507,98.3984165965
3915,5650,4.09664829135,99.883698698,3.4547588274,1.48542231138,98.3981695921
3916,5650,4.09782166356,99.9332207785,3.45372105335,1.48577833143,98.397922506
3917,5650,4.09899497197,99.9827570409,3.45268317702,1.4861342151,98.397675338
3918,5650,4.10016821633,100.032307484,3.45164519852,1.48648996227,98.3974280883
3919,5650,4.10134139641,100.081872108,3.45060711799,1.48684557281,98.3971807567
3920,5650,4.10251451194,100.131450911,3.44956893554,1.48720104662,98.3969333433
3921,5650,4.1036875627,100.181043893,3.44853065132,1.48755638357,98.396685848
3922,5650,4.10486054843,100.230651052,3.44749226544,1.48791158354,98.3964382708
3923,5650,4.10603346889,100.280272389,3.44645377803,1.48826664641,98.3961906117
3924,5650,4.10720632383,100.329907902,3.44541518922,1.48862157206,98.3959428706
3925,5650,4.10837911301,100.379557591,3.44437649914,1.48897636038,98.3956950476
3926,5650,4.10955183618,100.429221454,3.44333770791,1.48933101124,98.3954471426
3927,5650,4.11072449311,100.478899491,3.44229881566,1.48968552452,98.3951991556
3928,5650,4.11189708353,100.528591702,3.44125982252,1.49003990011,98.3949510865
3929,5650,4.11306960722,100.578298085,3.44022072861,1.49039413789,98.3947029354
3930,5650,4.11424206391,100.628018639,3.43918153406,1.49074823774,98.3944547022
3931,5650,4.11541445338,100.677753364,3.438142239,1.49110219953,98.394206387
3932,5650,4.11658677536,100.727502259,3.43710284355,1.49145602315,98.3939579895
3933,5650,4.11775902962,100.777265323,3.43606334785,1.49180970849,98.39370951
3934,5650,4.11893121592,100.827042555,3.43502375202,1.49216325541,98.3934609483
3935,5650,4.120103334,100.876833954,3.43398405619,1.49251666381,98.3932123044
3936,5650,4.12127538363,100.926639521,3.43294426048,1.49286993356,98.3929635782
3937,5650,4.12244736455,100.976459253,3.43190436502,1.49322306455,98.3927147699
3938,5650,4.12361927652,101.02629315,3.43086436994,1.49357605666,98.3924658793
3939,5650,4.1247911193,101.076141211,3.42982427536,1.49392890976,98.3922169064
3940,5650,4.12596289263,101.126003435,3.42878408142,1.49428162375,98.3919678512
3941,5650,4.12713459629,101.175879822,3.42774378824,1.49463419849,98.3917187137
3942,5650,4.12830623001,101.22577037,3.42670339595,1.49498663388,98.3914694938
3943,5650,4.12947779356,101.275675079,3.42566290468,1.49533892979,98.3912201916
3944,5650,4.1306492867,101.325593948,3.42462231455,1.49569108611,98.390970807
3945,5650,4.13182070916,101.375526977,3.42358162569,1.49604310272,98.39072134
3946,5650,4.13299206072,101.425474163,3.42254083823,1.4963949795,98.3904717905
3947,5650,4.13416334112,101.475435506,3.4214999523,1.49674671633,98.3902221586
3948,5650,4.13533455012,101.525411006,3.42045896802,1.49709831309,98.3899724442
3949,5650,4.13650568748,101.575400662,3.41941788552,1.49744976967,98.3897226473
3950,5650,4.13767675294,101.625404472,3.41837670493,1.49780108595,98.3894727678
3951,5650,4.13884774627,101.675422437,3.41733542638,1.4981522618,98.3892228059
3952,5650,4.14001866722,101.725454554,3.41629404999,1.49850329712,98.3889727613
3953,5650,4.14118951554,101.775500823,3.41525257589,1.49885419178,98.3887226342
3954,5650,4.14236029099,101.825561244,3.41421100422,1.49920494567,98.3884724244
3955,5650,4.14353099333,101.875635815,3.41316933509,1.49955555867,98.388222132
3956,5650,4.1447016223,101.925724535,3.41212756864,1.49990603066,98.387971757
3957,5650,4.14587217767,101.975827404,3.41108570499,1.50025636151,98.3877212993
3958,5650,4.14704265918,102.025944421,3.41004374427,1.50060655113,98.3874707588
3959,5650,4.1482130666,102.076075584,3.40900168662,1.50095659938,98.3872201357
3960,5650,4.14938339967,102.126220894,3.40795953215,1.50130650616,98.3869694298
3961,5650,4.15055365816,102.176380348,3.40691728099,1.50165627133,98.3867186411
3962,5650,4.15172384182,102.226553946,3.40587493328,1.50200589479,98.3864677696
3963,5650,4.1528939504,102.276741688,3.40483248914,1.50235537642,98.3862168153
3964,5650,4.15406398365,102.326943572,3.4037899487,1.5027047161,98.3859657782
3965,5650,4.15523394134,102.377159597,3.40274731209,1.50305391372,98.3857146582
3966,5650,4.15640382322,102.427389763,3.40170457943,1.50340296915,98.3854634554
3967,5650,4.15757362904,102.477634068,3.40066175085,1.50375188228,98.3852121696
3968,5650,4.15874335855,102.527892512,3.39961882649,1.50410065299,98.3849608009
3969,5650,4.15991301152,102.578165094,3.39857580647,1.50444928117,98.3847093493
3970,5650,4.16108258769,102.628451812,3.39753269091,1.5047977667,98.3844578147
3971,5650,4.16225208683,102.678752666,3.39648947996,1.50514610946,98.3842061971
3972,5650,4.16342150868,102.729067655,3.39544617372,1.50549430933,98.3839544964
3973,5650,4.164590853,102.779396778,3.39440277234,1.5058423662,98.3837027128
3974,5650,4.16576011955,102.829740034,3.39335927594,1.50619027995,98.3834508461
3975,5650,4.16692930809,102.880097422,3.39231568465,1.50653805047,98.3831988962
3976,5650,4.16809841835,102.930468941,3.3912719986,1.50688567763,98.3829468633
3977,5650,4.16926745011,102.980854591,3.39022821791,1.50723316132,98.3826947473
3978,5650,4.17043640312,103.03125437,3.38918434272,1.50758050143,98.3824425481
3979,5650,4.17160527713,103.081668277,3.38814037315,1.50792769784,98.3821902658
3980,5650,4.17277407189,103.132096311,3.38709630933,1.50827475043,98.3819379002
3981,5650,4.17394278716,103.182538472,3.3860521514,1.50862165909,98.3816854514
3982,5650,4.1751114227,103.232994758,3.38500789947,1.50896842369,98.3814329194
3983,5650,4.17627997827,103.283465168,3.38396355367,1.50931504413,98.3811803042
3984,5650,4.1774484536,103.333949702,3.38291911415,1.50966152028,98.3809276056
3985,5650,4.17861684847,103.384448359,3.38187458101,1.51000785204,98.3806748237
3986,5650,4.17978516263,103.434961137,3.3808299544,1.51035403928,98.3804219586
3987,5650,4.18095339582,103.485488035,3.37978523444,1.51070008188,98.38016901
3988,5650,4.18212154782,103.536029054,3.37874042126,1.51104597974,98.3799159781
3989,5650,4.18328961836,103.58658419,3.37769551499,1.51139173274,98.3796628628
3990,5650,4.18445760721,103.637153445,3.37665051576,1.51173734076,98.3794096641
3991,5650,4.18562551412,103.687736816,3.37560542369,1.51208280368,98.3791563819
3992,5650,4.18679333884,103.738334302,3.37456023892,1.51242812139,98.3789030163
3993,5650,4.18796108114,103.788945904,3.37351496157,1.51277329377,98.3786495672
3994,5650,4.18912874077,103.839571619,3.37246959177,1.51311832072,98.3783960346
3995,5650,4.19029631747,103.890211446,3.37142412965,1.5134632021,98.3781424184
3996,5650,4.19146381101,103.940865385,3.37037857535,1.51380793781,98.3778887187
3997,5650,4.19263122115,103.991533435,3.36933292898,1.51415252773,98.3776349355
3998,5650,4.19379854763,104.042215594,3.36828719068,1.51449697175,98.3773810686
3999,5650,4.19496579021,104.092911862,3.36724136058,1.51484126975,98.3771271181
4000,5650,4.19613294865,104.143622238,3.3661954388,1.51518542161,98.376873084
4001,5650,4.1973000227,104.19434672,3.36514942548,1.51552942723,98.3766189662
4002,5650,4.19846701211,104.245085308,3.36410332073,1.51587328647,98.3763647648
4003,5650,4.19963391665,104.295838,3.36305712471,1.51621699924,98.3761104796
4004,5650,4.20080073607,104.346604796,3.36201083752,1.51656056541,98.3758561107
4005,5650,4.20196747012,104.397385694,3.3609644593,1.51690398487,98.375601658
4006,5650,4.20313411855,104.448180693,3.35991799019,1.51724725751,98.3753471216
4007,5650,4.20430068113,104.498989793,3.3588714303,1.5175903832,98.3750925014
4008,5650,4.20546715761,104.549812993,3.35782477977,1.51793336184,98.3748377973
4009,5650,4.20663354774,104.60065029,3.35677803873,1.51827619331,98.3745830095
4010,5650,4.20779985128,104.651501685,3.3557312073,1.51861887749,98.3743281377
4011,5650,4.20896606798,104.702367176,3.35468428562,1.51896141428,98.3740731821
4012,5650,4.2101321976,104.753246763,3.35363727381,1.51930380355,98.3738181425
4013,5650,4.21129823989,104.804140443,3.35259017201,1.51964604519,98.3735630191
4014,5650,4.21246419462,104.855048216,3.35154298034,1.51998813909,98.3733078117
4015,5650,4.21363006153,104.905970082,3.35049569893,1.52033008513,98.3730525203
4016,5650,4.21479584037,104.956906038,3.34944832791,1.52067188319,98.3727971449
4017,5650,4.21596153092,105.007856085,3.34840086742,1.52101353318,98.3725416855
4018,5650,4.21712713291,105.05882022,3.34735331757,1.52135503496,98.372286142
4019,5650,4.21829264611,105.109798442,3.34630567851,1.52169638842,98.3720305145
4020,5650,4.21945807026,105.160790752,3.34525795035,1.52203759346,98.3717748029
4021,5650,4.22062340514,105.211797147,3.34421013323,1.52237864995,98.3715190072
4022,5650,4.22178865048,105.262817626,3.34316222728,1.52271955778,98.3712631274
4023,5650,4.22295380606,105.313852189,3.34211423263,1.52306031685,98.3710071634
4024,5650,4.22411887161,105.364900834,3.3410661494,1.52340092703,98.3707511153
4025,5650,4.2252838469,105.415963561,3.34001797773,1.5237413882,98.3704949829
4026,5650,4.22644873169,105.467040367,3.33896971775,1.52408170027,98.3702387663
4027,5650,4.22761352572,105.518131253,3.33792136958,1.52442186311,98.3699824655
4028,5650,4.22877822876,105.569236217,3.33687293335,1.52476187661,98.3697260805
4029,5650,4.22994284055,105.620355257,3.33582440921,1.52510174065,98.3694696111
4030,5650,4.23110736086,105.671488373,3.33477579726,1.52544145513,98.3692130574
4031,5650,4.23227178944,105.722635564,3.33372709765,1.52578101992,98.3689564194
4032,5650,4.23343612605,105.773796828,3.3326783105,1.52612043492,98.3686996971
4033,5650,4.23460037043,105.824972165,3.33162943595,1.52645970001,98.3684428904
4034,5650,4.23576452235,105.876161573,3.33058047412,1.52679881508,98.3681859993
4035,5650,4.23692858157,105.927365051,3.32953142514,1.52713778002,98.3679290237
4036,5650,4.23809254783,105.978582599,3.32848228914,1.52747659471,98.3676719637
4037,5650,4.23925642089,106.029814214,3.32743306626,1.52781525903,98.3674148193
4038,5650,4.24042020051,106.081059896,3.32638375661,1.52815377288,98.3671575904
4039,5650,4.24158388644,106.132319643,3.32533436034,1.52849213615,98.3669002769
4040,5650,4.24274747845,106.183593456,3.32428487757,1.52883034871,98.366642879
4041,5650,4.24391097627,106.234881331,3.32323530843,1.52916841046,98.3663853965
4042,5650,4.24507437968,106.286183269,3.32218565306,1.52950632128,98.3661278294
4043,5650,4.24623768843,106.337499268,3.32113591157,1.52984408107,98.3658701777
4044,5650,4.24740090226,106.388829327,3.32008608411,1.5301816897,98.3656124414
4045,5650,4.24856402095,106.440173445,3.31903617079,1.53051914707,98.3653546205
4046,5650,4.24972704423,106.49153162,3.31798617176,1.53085645306,98.3650967149
4047,5650,4.25088997187,106.542903852,3.31693608714,1.53119360756,98.3648387246
4048,5650,4.25205280363,106.594290139,3.31588591706,1.53153061045,98.3645806496
4049,5650,4.25321553926,106.645690481,3.31483566165,1.53186746164,98.3643224899
4050,5650,4.25437817851,106.697104875,3.31378532104,1.53220416099,98.3640642454
4051,5650,4.25554072115,106.748533322,3.31273489536,1.53254070841,98.3638059161
4052,5650,4.25670316692,106.799975819,3.31168438475,1.53287710377,98.3635475021
4053,5650,4.25786551558,106.851432366,3.31063378932,1.53321334697,98.3632890032
4054,5650,4.25902776689,106.902902961,3.30958310922,1.5335494379,98.3630304195
4055,5650,4.26018992061,106.954387603,3.30853234456,1.53388537643,98.362771751
4056,5650,4.26135197648,107.005886291,3.30748149549,1.53422116247,98.3625129975
4057,5650,4.26251393427,107.057399024,3.30643056213,1.53455679589,98.3622541592
4058,5650,4.26367579373,107.1089258,3.30537954462,1.53489227658,98.3619952359
4059,5650,4.26483755462,107.160466619,3.30432844307,1.53522760445,98.3617362276
4060,5650,4.2659992167,107.21202148,3.30327725763,1.53556277936,98.3614771344
4061,5650,4.26716077971,107.26359038,3.30222598842,1.53589780121,98.3612179562
4062,5650,4.26832224341,107.315173319,3.30117463557,1.53623266989,98.360958693
4063,5650,4.26948360757,107.366770296,3.30012319922,1.53656738529,98.3606993447
4064,5650,4.27064487193,107.418381309,3.29907167949,1.5369019473,98.3604399114
4065,5650,4.27180603626,107.470006358,3.29802007651,1.53723635579,98.360180393
4066,5650,4.27296710031,107.52164544,3.29696839042,1.53757061067,98.3599207895
4067,5650,4.27412806382,107.573298555,3.29591662135,1.53790471182,98.3596611009
4068,5650,4.27528892657,107.624965702,3.29486476941,1.53823865914,98.3594013271
4069,5650,4.27644968831,107.676646879,3.29381283476,1.53857245249,98.3591414681
4070,5650,4.27761034879,107.728342086,3.29276081751,1.53890609179,98.3588815239
4071,5650,4.27877090776,107.78005132,3.29170871779,1.53923957691,98.3586214946
4072,5650,4.27993136499,107.831774581,3.29065653575,1.53957290775,98.3583613799
4073,5650,4.28109172024,107.883511867,3.2896042715,1.53990608419,98.3581011801
4074,5650,4.28225197324,107.935263178,3.28855192518,1.54023910613,98.3578408949
4075,5650,4.28341212378,107.987028512,3.28749949691,1.54057197344,98.3575805244
4076,5650,4.28457217159,108.038807867,3.28644698684,1.54090468603,98.3573200686
4077,5650,4.28573211643,108.090601243,3.28539439508,1.54123724378,98.3570595275
4078,5650,4.28689195807,108.142408638,3.28434172178,1.54156964658,98.356798901
4079,5650,4.28805169625,108.194230052,3.28328896705,1.54190189432,98.3565381891
4080,5650,4.28921133074,108.246065482,3.28223613104,1.54223398688,98.3562773917
4081,5650,4.29037086128,108.297914927,3.28118321387,1.54256592417,98.356016509
4082,5650,4.29153028765,108.349778387,3.28013021567,1.54289770606,98.3557555407
4083,5650,4.29268960958,108.401655859,3.27907713658,1.54322933245,98.355494487
4084,5650,4.29384882684,108.453547344,3.27802397672,1.54356080323,98.3552333478
4085,5650,4.29500793919,108.505452839,3.27697073622,1.54389211828,98.3549721231
4086,5650,4.29616694638,108.557372343,3.27591741522,1.5442232775,98.3547108128
4087,5650,4.29732584817,108.609305855,3.27486401385,1.54455428077,98.3544494169
4088,5650,4.29848464431,108.661253374,3.27381053223,1.544885128,98.3541879355
4089,5650,4.29964333456,108.713214897,3.2727569705,1.54521581906,98.3539263684
4090,5650,4.30080191868,108.765190426,3.27170332879,1.54554635384,98.3536647157
4091,5650,4.30196039641,108.817179956,3.27064960723,1.54587673224,98.3534029773
4092,5650,4.30311876753,108.869183489,3.26959580595,1.54620695415,98.3531411532
4093,5650,4.30427703179,108.921201021,3.26854192508,1.54653701946,98.3528792435
4094,5650,4.30543518894,108.973232553,3.26748796475,1.54686692805,98.352617248
4095,5650,4.30659323873,109.025278082,3.26643392509,1.54719667982,98.3523551668
4096,5650,4.30775118093,109.077337608,3.26537980624,1.54752627466,98.3520929998
4097,5650,4.3089090153,109.129411128,3.26432560833,1.54785571246,98.351830747
4098,5650,4.31006674158,109.181498642,3.26327133147,1.5481849931,98.3515684084
4099,5650,4.31122435954,109.233600149,3.26221697582,1.54851411649,98.3513059839
4100,5650,4.31238186892,109.285715647,3.26116254149,1.5488430825,98.3510434736
4101,5650,4.3135392695,109.337845134,3.26010802862,1.54917189104,98.3507808774
4102,5650,4.31469656102,109.38998861,3.25905343735,1.54950054199,98.3505181953
4103,5650,4.31585374324,109.442146073,3.25799876779,1.54982903524,98.3502554273
4104,5650,4.31701081592,109.494317522,3.25694402008,1.55015737069,98.3499925733
4105,5650,4.31816777882,109.546502956,3.25588919436,1.55048554822,98.3497296334
4106,5650,4.31932463169,109.598702373,3.25483429075,1.55081356772,98.3494666075
4107,5650,4.32048137428,109.650915771,3.25377930938,1.5511414291,98.3492034955
4108,5650,4.32163800636,109.70314315,3.25272425039,1.55146913223,98.3489402976
4109,5650,4.32279452769,109.755384508,3.25166911391,1.55179667701,98.3486770135
4110,5650,4.32395093801,109.807639844,3.25061390007,1.55212406333,98.3484136434
4111,5650,4.32510723708,109.859909157,3.249558609,1.55245129109,98.3481501872
4112,5650,4.32626342467,109.912192445,3.24850324082,1.55277836016,98.3478866449
4113,5650,4.32741950053,109.964489706,3.24744779568,1.55310527046,98.3476230164
4114,5650,4.32857546442,110.01680094,3.2463922737,1.55343202186,98.3473593017
